tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorite_count,retweet_count,tweet_length,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,dogscription
696894894812565505,NaN,NaN,2016-02-08 23:14:25,iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,https://twitter.com/dog_rates/status/696894894812565505/photo/1,9,10,,2480,730,129,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller,0.665628,True,beagle,0.104795,True,Greater Swiss Mountain dog,0.067868,True,
696886256886657024,NaN,NaN,2016-02-08 22:40:05,iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,https://twitter.com/dog_rates/status/696886256886657024/photo/1,12,10,,5109,1927,59,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,kuvasz,0.383941,True,golden retriever,0.289085,True,dingo,0.0565481,False,
696754882863349760,NaN,NaN,2016-02-08 13:58:03,iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://twitter.com/dog_rates/status/696754882863349760/photo/1,10,10,Reptar,1557,384,140,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,weasel,0.13783199999999998,False,toy poodle,0.0983781,True,Scottish deerhound,0.0973967,True,
696713835009417216,NaN,NaN,2016-02-08 11:14:57,iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9,10,Trevith,2515,696,117,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,car mirror,0.379797,False,Chesapeake Bay retriever,0.321589,True,vizsla,0.116931,True,pupper
696488710901260288,NaN,NaN,2016-02-07 20:20:23,iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12,10,,2684,1110,46,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard,0.369063,True,Scotch terrier,0.168204,True,giant schnauzer,0.120553,True,
696405997980676096,NaN,NaN,2016-02-07 14:51:43,iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7,10,Berb,3396,1223,139,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi,0.132845,True,Walker hound,0.0860048,True,Great Pyrenees,0.0655823,True,
695816827381944320,NaN,NaN,2016-02-05 23:50:33,iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11,10,,3175,1258,84,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,0.382234,True,chow,0.208302,True,sunglasses,0.131328,False,
695794761660297217,NaN,NaN,2016-02-05 22:22:53,iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13,10,Wyatt,3367,843,102,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Samoyed,0.962139,True,Arctic fox,0.0305528,False,white wolf,0.00148234,False,
695767669421768709,675349384339542016,4196983835,2016-02-05 20:35:13,iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,https://twitter.com/dog_rates/status/695767669421768709/photo/1,13,10,,1978,800,101,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,soft-coated wheaten terrier,0.805139,True,Lakeland terrier,0.121662,True,Afghan hound,0.0233025,True,
695629776980148225,NaN,NaN,2016-02-05 11:27:17,iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8,10,Calvin,4827,2257,108,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Old English sheepdog,0.693857,True,otterhound,0.232117,True,West Highland white terrier,0.0128667,True,
695446424020918272,NaN,NaN,2016-02-04 23:18:42,iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12,10,,4607,1947,123,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,basenji,0.748904,True,Cardigan,0.121102,True,Pembroke,0.111767,True,
695409464418041856,NaN,NaN,2016-02-04 20:51:51,iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10,10,Bob,9108,3834,134,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,pug,0.997445,True,bull mastiff,0.00174855,True,Pekinese,0.00030440400000000004,True,
695314793360662529,NaN,NaN,2016-02-04 14:35:39,iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10,10,Colin,3854,1585,126,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Maltese dog,0.678547,True,Lhasa,0.125046,True,Pekinese,0.048998800000000016,True,
695095422348574720,NaN,NaN,2016-02-04 00:03:57,iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,10,,2793,661,82,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon,0.227784,True,Chihuahua,0.218128,True,Border collie,0.0934574,True,pupper
695074328191332352,NaN,NaN,2016-02-03 22:40:08,iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,10,Lorenzo,3004,1189,131,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,0.5101060000000001,True,Tibetan terrier,0.0719809,True,Lhasa,0.069231,True,pupper
695051054296211456,NaN,NaN,2016-02-03 21:07:39,iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6,10,Brian,2821,846,140,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston bull,0.761454,True,pug,0.0753949,True,Chihuahua,0.0415978,True,
694356675654983680,670668383499735040,4196983835,2016-02-01 23:08:26,iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",https://twitter.com/dog_rates/status/694356675654983680/photo/1,10,10,,1596,312,135,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,hamster,0.429871,False,Pomeranian,0.144272,True,pretzel,0.12722,False,pupper
694352839993344000,NaN,NaN,2016-02-01 22:53:12,iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10,10,Oliviér,2154,669,147,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian terrier,0.407886,True,Yorkshire terrier,0.328173,True,silky terrier,0.108404,True,
694329668942569472,NaN,NaN,2016-02-01 21:21:07,iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,10,Grady,2119,539,109,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer,0.99006,True,bull mastiff,0.00743627,True,Saint Bernard,0.00161729,True,pupper
694206574471057408,NaN,NaN,2016-02-01 13:11:59,iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10,10,,4429,2179,137,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,0.352547,True,toy poodle,0.15572,True,Maltese dog,0.116657,True,
694183373896572928,NaN,NaN,2016-02-01 11:39:48,iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9,10,Lola,3112,999,132,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,teddy,0.441499,False,Pekinese,0.08087000000000001,True,Shih-Tzu,0.0720988,True,
694001791655137281,NaN,NaN,2016-01-31 23:38:15,iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11,10,Chester,3585,1111,140,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Pembroke,0.769999,True,Cardigan,0.229228,True,Chihuahua,0.000246837,True,
693942351086120961,NaN,NaN,2016-01-31 19:42:03,iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10,10,Kobe,1830,398,139,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,groenendael,0.550796,True,Norwegian elkhound,0.15477,True,schipperke,0.0808019,True,
693642232151285760,NaN,NaN,2016-01-30 23:49:30,iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9,10,Freddery,2686,447,133,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish deerhound,0.111893,True,bluetick,0.0743018,True,German short-haired pointer,0.06700039999999999,True,
693629975228977152,NaN,NaN,2016-01-30 23:00:47,iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12,10,,2585,862,82,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug,0.841987,True,French bulldog,0.06979110000000001,True,Boston bull,0.0387199,True,pupper
693622659251335168,NaN,NaN,2016-01-30 22:31:43,iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10,10,,1630,399,102,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,malamute,0.449298,True,Siberian husky,0.385075,True,Eskimo dog,0.163485,True,
693280720173801472,NaN,NaN,2016-01-29 23:52:58,iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10,10,Sadie,3557,1333,143,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador retriever,0.340008,True,bull mastiff,0.175316,True,box turtle,0.16433699999999998,False,
693262851218264065,NaN,NaN,2016-01-29 22:41:58,iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11,10,,2358,539,97,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,golden retriever,0.989333,True,Labrador retriever,0.00794644,True,kuvasz,0.000748932,True,pupper
693231807727280129,NaN,NaN,2016-01-29 20:38:37,iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9,10,Bodie,3029,790,140,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,vizsla,0.8764129999999999,True,Chesapeake Bay retriever,0.0783998,True,Rhodesian ridgeback,0.0321941,True,
693155686491000832,NaN,NaN,2016-01-29 15:36:08,iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12,10,Dunkin,8336,3446,105,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,0.69748,True,Lhasa,0.200151,True,Tibetan terrier,0.0909704,True,
693109034023534592,NaN,NaN,2016-01-29 12:30:45,iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,11,10,,1822,661,99,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,cocker spaniel,0.740013,True,Welsh springer spaniel,0.088739,True,golden retriever,0.047469800000000006,True,
693095443459342336,NaN,NaN,2016-01-29 11:36:45,iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10,10,Milo,1987,499,134,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1,ice lolly,0.660099,False,neck brace,0.039562900000000005,False,Yorkshire terrier,0.033487800000000005,True,pupper
692919143163629568,NaN,NaN,2016-01-28 23:56:12,iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://twitter.com/dog_rates/status/692919143163629568/photo/1,9,10,,2830,800,136,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint Bernard,0.612635,True,English springer,0.269744,True,boxer,0.0486655,True,
692905862751522816,NaN,NaN,2016-01-28 23:03:25,iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10,10,Wally,2579,946,87,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican hairless,0.162638,True,Doberman,0.15628699999999998,True,Rhodesian ridgeback,0.0814778,True,pupper
692901601640583168,NaN,NaN,2016-01-28 22:46:29,iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://twitter.com/dog_rates/status/692901601640583168/photo/1,10,10,,1890,653,47,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,soft-coated wheaten terrier,0.403496,True,cocker spaniel,0.135164,True,golden retriever,0.0887187,True,
692894228850999298,NaN,NaN,2016-01-28 22:17:12,iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,https://twitter.com/dog_rates/status/692894228850999298/photo/1,10,10,Tupawc,2412,870,139,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1,German short-haired pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True,
692828166163931137,NaN,NaN,2016-01-28 17:54:41,iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12,10,,3037,948,86,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1,Samoyed,0.985857,True,Arctic fox,0.00785164,False,white wolf,0.0032777,False,pupper
692752401762250755,NaN,NaN,2016-01-28 12:53:37,iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,13,10,,7214,3909,92,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1,Samoyed,0.471276,True,Siberian husky,0.15885,True,Eskimo dog,0.138672,True,pupper
692568918515392513,NaN,NaN,2016-01-28 00:44:32,iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12,10,Chester,4597,1655,140,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2,golden retriever,0.636845,True,Labrador retriever,0.16336199999999998,True,Pekinese,0.045554,True,
692535307825213440,NaN,NaN,2016-01-27 22:30:58,iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10,10,Amber,3376,1460,89,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,pug,0.41309,True,French bulldog,0.199865,True,Chihuahua,0.08199060000000001,True,
692530551048294401,NaN,NaN,2016-01-27 22:12:04,iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10,10,Cody,1951,453,140,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1,Siberian husky,0.486428,True,Eskimo dog,0.448518,True,white wolf,0.0415061,False,
692187005137076224,NaN,NaN,2016-01-26 23:26:56,iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12,10,,2669,879,139,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,Siberian husky,0.810592,True,malamute,0.119745,True,Eskimo dog,0.0292648,True,
692158366030913536,NaN,NaN,2016-01-26 21:33:08,iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10,10,Edgar,2278,852,129,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1,pug,0.956565,True,swing,0.0189067,False,toy poodle,0.013544399999999998,True,
692142790915014657,692041934689402880,4196983835,2016-01-26 20:31:15,iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,"https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1",13,10,,1735,424,108,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,3,toy poodle,0.670068,True,teddy,0.190898,False,miniature poodle,0.0321779,True,
692017291282812928,NaN,NaN,2016-01-26 12:12:33,iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9,10,Kingsley,3028,1024,139,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1,Tibetan terrier,0.247565,True,cocker spaniel,0.121377,True,bow tie,0.0993625,False,
691756958957883396,NaN,NaN,2016-01-25 18:58:05,iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://twitter.com/dog_rates/status/691756958957883396/photo/1,10,10,,3058,1099,75,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,1,Saint Bernard,0.342571,True,boxer,0.289096,True,Pembroke,0.07646339999999999,True,
691675652215414786,NaN,NaN,2016-01-25 13:35:00,iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10,10,Richie,2057,547,114,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1,Chihuahua,0.182898,True,teddy,0.128077,False,West Highland white terrier,0.0978748,True,
691483041324204033,NaN,NaN,2016-01-25 00:49:38,iPhone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",5,10,,2512,608,144,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,1,bloodhound,0.886232,True,black-and-tan coonhound,0.0774196,True,Gordon setter,0.00982643,True,
691459709405118465,NaN,NaN,2016-01-24 23:16:56,iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",12,10,Leo,4293,1241,101,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1,Shetland sheepdog,0.5512060000000001,True,collie,0.232544,True,Border collie,0.0952182,True,
691444869282295808,NaN,NaN,2016-01-24 22:17:57,iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",12,10,Bailey,2798,914,64,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,Bernese mountain dog,0.767563,True,Border collie,0.08580460000000001,True,EntleBucher,0.0437693,True,
691416866452082688,NaN,NaN,2016-01-24 20:26:41,iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13,10,,20445,8224,107,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland terrier,0.530104,True,Irish terrier,0.197314,True,Airedale,0.08251460000000001,True,
691321916024623104,NaN,NaN,2016-01-24 14:09:23,iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://twitter.com/dog_rates/status/691321916024623104/photo/1,11,10,Molly,2719,710,109,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,Rottweiler,0.508981,True,German shepherd,0.207897,True,kelpie,0.0943533,True,
691096613310316544,NaN,NaN,2016-01-23 23:14:07,iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://twitter.com/dog_rates/status/691096613310316544/photo/1,11,10,,3134,960,140,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1,borzoi,0.441269,True,llama,0.27827,False,Arabian camel,0.06350349999999999,False,
690959652130045952,NaN,NaN,2016-01-23 14:09:53,iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",11,10,,3789,1353,139,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,golden retriever,0.862964,True,Labrador retriever,0.0448653,True,Saluki,0.0124678,True,
690735892932222976,NaN,NaN,2016-01-22 23:20:44,iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",13,10,Peaches,4001,1382,102,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,golden retriever,0.883229,True,Labrador retriever,0.109635,True,kuvasz,0.00279507,True,
690728923253055490,NaN,NaN,2016-01-22 22:53:03,iPhone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8,10,Vinscent,2296,558,108,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1,kuvasz,0.422806,True,golden retriever,0.291586,True,Great Pyrenees,0.0761892,True,
690690673629138944,NaN,NaN,2016-01-22 20:21:03,iPhone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://twitter.com/dog_rates/status/690690673629138944/photo/1,10,10,Cedrick,2462,858,110,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,1,bath towel,0.194532,False,radiator,0.127776,False,Maltese dog,0.08962460000000001,True,
690649993829576704,NaN,NaN,2016-01-22 17:39:24,iPhone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11,10,Hazel,1382,302,95,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,1,bighorn,0.215438,False,hyena,0.137928,False,Mexican hairless,0.0981708,True,
690597161306841088,NaN,NaN,2016-01-22 14:09:28,iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11,10,Lolo,2082,647,143,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1,Lhasa,0.0974997,True,koala,0.0919339,False,sunglasses,0.0915048,False,
690400367696297985,NaN,NaN,2016-01-22 01:07:29,iPhone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",https://twitter.com/dog_rates/status/690400367696297985/photo/1,10,10,Eriq,1979,489,140,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1,Pembroke,0.426459,True,papillon,0.317368,True,Shetland sheepdog,0.07761599999999999,True,
690374419777196032,NaN,NaN,2016-01-21 23:24:22,iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11,10,Phred,3445,929,140,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1,kuvasz,0.286345,True,Labrador retriever,0.107144,True,ice bear,0.0850858,False,
